지역번호,지역명,일시,평균일강수량(mm),최다일강수량(mm),최다강수량지점,1시간최다강수량(mm),1시간최다강수량지점
1,서울경기,2008-08-20,1.8,7,수원,6,수원,
1,서울경기,2008-08-19,0.6,7,동두천,5,동두천,
1,서울경기,2008-08-18,48.5,74,강화,28,백령도,
1,서울경기,2008-08-17,0.5,13.5,백령도,6.5,백령도,
1,서울경기,2008-08-16,12,29,양평,13,이천,
1,서울경기,2008-08-15,13.6,24.5,수원,21.5,강화,
1,서울경기,2008-08-14,0.5,12,동두천,12,동두천,
1,서울경기,2008-08-13,18.9,27.5,인천,21,인천,
1,서울경기,2008-08-12,42.3,74,강화,66,강화,
1,서울경기,2008-08-11,1,17.5,파주,17,파주,
1,서울경기,2008-08-10,0,0.5,파주,0.5,파주,
1,서울경기,2008-08-09,1.9,2.5,인천,수원,이천,2.5,이천,
1,서울경기,2008-08-08,0,6,양평,6,양평,
1,서울경기,2008-08-07,0,,,,,
1,서울경기,2008-08-06,0,,,,,
1,서울경기,2008-08-05,0,,,,,
1,서울경기,2008-08-04,0,,,,,
1,서울경기,2008-08-03,0.6,10,동두천,7,동두천,
1,서울경기,2008-08-02,21.8,51.5,파주,19.5,파주,
1,서울경기,2008-08-01,0,5.5,동두천,3.5,동두천,
1,서울경기,2008-07-31,0.5,0.5,파주,백령도,서울,인천,0.5,백령도,양평,
1,서울경기,2008-07-30,2.6,62,동두천,27.5,양평,
1,서울경기,2008-07-29,0.1,0.4,강화,0.4,강화,
1,서울경기,2008-07-28,0,,,,,
1,서울경기,2008-07-27,0.5,3.5,파주,3.3,파주,
1,서울경기,2008-07-26,23,78.5,동두천,25,동두천,
1,서울경기,2008-07-25,32.1,45,강화,14,강화,
1,서울경기,2008-07-24,139.6,265,동두천,56.5,동두천,
1,서울경기,2008-07-23,14.1,37.5,인천,32,인천,
1,서울경기,2008-07-22,0.1,0.3,동두천,0.3,동두천,
1,서울경기,2008-07-21,4.6,5.5,파주,강화,4,강화,
1,서울경기,2008-07-20,130.9,193.5,인천,53.5,인천,
1,서울경기,2008-07-19,86.6,117.5,수원,30,양평,
1,서울경기,2008-07-18,0,4,백령도,2,백령도,
1,서울경기,2008-07-17,0,0.1,양평,0.1,양평,
1,서울경기,2008-07-16,21.1,39,수원,20,백령도,
1,서울경기,2008-07-15,0,2.5,이천,2,이천,
1,서울경기,2008-07-14,0,,,,,
1,서울경기,2008-07-13,6.3,68,양평,45.5,양평,
1,서울경기,2008-07-12,36,57.5,파주,30.5,파주,
1,서울경기,2008-07-11,0,9,백령도,6.5,백령도,
1,서울경기,2008-07-10,0,,,,,
1,서울경기,2008-07-09,0,,,,,
1,서울경기,2008-07-08,0,0,이천,,,
1,서울경기,2008-07-07,0.1,0.5,서울,0.4,서울,
1,서울경기,2008-07-06,0,0.5,동두천,0.5,동두천,
1,서울경기,2008-07-05,8.1,12.5,인천,9,인천,
1,서울경기,2008-07-04,0.2,0.5,파주,강화,0.5,강화,
1,서울경기,2008-07-03,3.8,9,서울,3,서울,
1,서울경기,2008-07-02,25.5,71.5,강화,31.5,파주,
1,서울경기,2008-07-01,0,2,백령도,4.7,백령도,
1,서울경기,2008-06-30,0,,,,,
1,서울경기,2008-06-29,7,19.5,양평,10.5,양평,
1,서울경기,2008-06-28,1.9,11,백령도,9.5,백령도,
1,서울경기,2008-06-27,0,0,파주,0,파주,
1,서울경기,2008-06-26,0,0,백령도,0,백령도,
1,서울경기,2008-06-25,0,,,,,
1,서울경기,2008-06-24,0,,,,,
1,서울경기,2008-06-23,0,,,,,
1,서울경기,2008-06-22,3.4,16,동두천,12,동두천,
1,서울경기,2008-06-21,0.2,0.5,인천,이천,0.5,인천,
1,서울경기,2008-06-20,0,0,수원,0,수원,
1,서울경기,2008-06-19,0,0.5,파주,0.4,파주,
1,서울경기,2008-06-18,52.3,83,수원,24.5,이천,
1,서울경기,2008-06-17,4.4,10.5,인천,8,백령도,
1,서울경기,2008-06-16,0,,,,,
1,서울경기,2008-06-15,0,,,,,
1,서울경기,2008-06-14,0,,,,,
1,서울경기,2008-06-13,0,0,수원,0,수원,
1,서울경기,2008-06-12,2.6,10.5,서울,10.5,서울,
1,서울경기,2008-06-11,0,,,,,
1,서울경기,2008-06-10,0,,,,,
1,서울경기,2008-06-09,0,,,,,
1,서울경기,2008-06-08,11.6,17,수원,10.5,인천,수원,
1,서울경기,2008-06-07,0.8,2,인천,1.5,인천,
1,서울경기,2008-06-06,0,,,,,
1,서울경기,2008-06-05,10.9,18,인천,10.5,인천,
1,서울경기,2008-06-04,9.6,42.5,백령도,11,인천,
1,서울경기,2008-06-03,7.3,12.5,수원,7,수원,
1,서울경기,2008-06-02,27.4,65,동두천,35.5,동두천,
1,서울경기,2008-06-01,0,,,,,
1,서울경기,2008-05-31,0,,,,,
1,서울경기,2008-05-30,0,0.3,양평,0.2,양평,
1,서울경기,2008-05-29,0,,,,,
1,서울경기,2008-05-28,36.3,51.5,서울,25,양평,
1,서울경기,2008-05-27,0.1,0.3,강화,0.3,강화,
1,서울경기,2008-05-26,0,,,,,
1,서울경기,2008-05-25,0,,,,,
1,서울경기,2008-05-24,0,0.1,강화,0.1,강화,
1,서울경기,2008-05-23,0,,,,,
1,서울경기,2008-05-22,0,,,,,
1,서울경기,2008-05-21,5.9,12.5,강화,7.5,강화,
1,서울경기,2008-05-20,0,,,,,
1,서울경기,2008-05-19,0.2,5.5,동두천,5.5,동두천,
1,서울경기,2008-05-18,29.5,54,수원,19,이천,
1,서울경기,2008-05-17,0,,,,,
1,서울경기,2008-05-16,0,0,서울,,,
1,서울경기,2008-05-15,0,,,,,
1,서울경기,2008-05-14,0,,,,,
1,서울경기,2008-05-13,3.6,9,백령도,7,인천,
1,서울경기,2008-05-12,1.6,4.5,강화,3.5,강화,
1,서울경기,2008-05-11,0,,,,,
1,서울경기,2008-05-10,0,,,,,
1,서울경기,2008-05-09,0,,,,,
1,서울경기,2008-05-08,0.2,0.5,파주,인천,0.5,파주,
1,서울경기,2008-05-07,4.4,9.5,서울,6.5,서울,
1,서울경기,2008-05-06,0,,,,,
1,서울경기,2008-05-05,0.1,0.2,수원,양평,이천,0.2,수원,양평,이천,
1,서울경기,2008-05-04,2.1,4,인천,2,인천,
1,서울경기,2008-05-03,0,,,,,
1,서울경기,2008-05-02,0,,,,,
1,서울경기,2008-05-01,0,,,,,
1,서울경기,2008-04-30,0,,,,,
1,서울경기,2008-04-29,0,,,,,
1,서울경기,2008-04-28,0,,,,,
1,서울경기,2008-04-27,0.2,1,양평,이천,1,양평,이천,
1,서울경기,2008-04-26,6.8,9.5,동두천,양평,6,양평,
1,서울경기,2008-04-25,6.1,8,수원,강화,6,강화,
1,서울경기,2008-04-24,0,,,,,
1,서울경기,2008-04-23,2.4,4,서울,2,이천,
1,서울경기,2008-04-22,14.6,24.5,강화,4.5,파주,백령도,인천,
1,서울경기,2008-04-21,0,0.5,백령도,0.4,백령도,
1,서울경기,2008-04-20,0,,,,,
1,서울경기,2008-04-19,0,,,,,
1,서울경기,2008-04-18,0,,,,,
1,서울경기,2008-04-17,0,0,수원,0,수원,
1,서울경기,2008-04-16,0,,,,,
1,서울경기,2008-04-15,0,,,,,
1,서울경기,2008-04-14,0,,,,,
1,서울경기,2008-04-13,0.1,2,동두천,1,동두천,
1,서울경기,2008-04-12,0.1,0.3,서울,0.3,서울,
1,서울경기,2008-04-11,0,,,,,
1,서울경기,2008-04-10,0.9,3.5,이천,1.5,이천,
1,서울경기,2008-04-09,9.3,11.5,서울,2.5,서울,양평,이천,
1,서울경기,2008-04-08,0,,,,,
1,서울경기,2008-04-07,0.9,2,백령도,강화,1,백령도,수원,강화,
1,서울경기,2008-04-06,2,2.5,인천,강화,2,인천,수원,강화,이천,
1,서울경기,2008-04-05,0,,,,,
1,서울경기,2008-04-04,0,,,,,
1,서울경기,2008-04-03,0,,,,,
1,서울경기,2008-04-02,3.1,5,동두천,파주,2.5,강화,
1,서울경기,2008-04-01,0,0,백령도,0,백령도,
1,서울경기,2008-03-31,0,0.5,이천,,,
1,서울경기,2008-03-30,0.2,1.5,양평,,,
1,서울경기,2008-03-29,10.6,13,서울,,,
1,서울경기,2008-03-28,0,,,,,
1,서울경기,2008-03-27,0,0.3,파주,,,
1,서울경기,2008-03-26,0,0,양평,,,
1,서울경기,2008-03-25,0.3,1.5,파주,,,
1,서울경기,2008-03-24,0.6,2.5,양평,,,
1,서울경기,2008-03-23,28.8,36,양평,이천,,,
1,서울경기,2008-03-22,6.1,9,수원,,,
1,서울경기,2008-03-21,0,,,,,
1,서울경기,2008-03-20,0,,,,,
1,서울경기,2008-03-19,0,,,,,
1,서울경기,2008-03-18,0,,,,,
1,서울경기,2008-03-17,0,,,,,
1,서울경기,2008-03-16,0,0,동두천,서울,수원,이천,,,
1,서울경기,2008-03-15,0.1,0.5,백령도,,,
1,서울경기,2008-03-14,0,0,서울,,,
1,서울경기,2008-03-13,1.9,4,백령도,수원,,,
1,서울경기,2008-03-12,0,0,백령도,,,
1,서울경기,2008-03-11,0,,,,,
1,서울경기,2008-03-10,0,,,,,
1,서울경기,2008-03-09,0,,,,,
1,서울경기,2008-03-08,0,,,,,
1,서울경기,2008-03-07,0,,,,,
1,서울경기,2008-03-06,0.1,1.5,동두천,양평,,,
1,서울경기,2008-03-05,0,,,,,
1,서울경기,2008-03-04,1.3,4,서울,,,
1,서울경기,2008-03-03,0,0,이천,,,
1,서울경기,2008-03-02,0.8,2.9,강화,,,
1,서울경기,2008-03-01,0,,,,,
1,서울경기,2008-02-29,0,,,,,
1,서울경기,2008-02-28,0,,,,,
1,서울경기,2008-02-27,0,,,,,
1,서울경기,2008-02-26,4.1,7.4,서울,,,
1,서울경기,2008-02-25,4,6.6,서울,,,
1,서울경기,2008-02-24,0,,,,,
1,서울경기,2008-02-23,0,,,,,
1,서울경기,2008-02-22,0.6,3.5,동두천,,,
1,서울경기,2008-02-21,0,,,,,
1,서울경기,2008-02-20,0,,,,,
1,서울경기,2008-02-19,0,,,,,
1,서울경기,2008-02-18,0,,,,,
1,서울경기,2008-02-17,0,,,,,
1,서울경기,2008-02-16,0,0,백령도,,,
1,서울경기,2008-02-15,0,,,,,
1,서울경기,2008-02-14,0,,,,,
1,서울경기,2008-02-13,0,,,,,
1,서울경기,2008-02-12,0,,,,,
1,서울경기,2008-02-11,0,,,,,
1,서울경기,2008-02-10,0,,,,,
1,서울경기,2008-02-09,0,0.1,인천,양평,이천,,,
1,서울경기,2008-02-08,0,0,백령도,서울,인천,수원,,,
1,서울경기,2008-02-07,0,,,,,
1,서울경기,2008-02-06,0,,,,,
1,서울경기,2008-02-05,0,,,,,
1,서울경기,2008-02-04,0,,,,,
1,서울경기,2008-02-03,0,,,,,
1,서울경기,2008-02-02,0,,,,,
1,서울경기,2008-02-01,0,,,,,
1,서울경기,2008-01-31,0,,,,,
1,서울경기,2008-01-30,0,0.3,이천,,,
1,서울경기,2008-01-29,0,,,,,
1,서울경기,2008-01-28,0,,,,,
1,서울경기,2008-01-27,0,,,,,
1,서울경기,2008-01-26,0,,,,,
1,서울경기,2008-01-25,0,,,,,
1,서울경기,2008-01-24,0,,,,,
1,서울경기,2008-01-23,0,0,양평,,,
1,서울경기,2008-01-22,4.5,6.5,서울,,,
1,서울경기,2008-01-21,2.8,4.5,서울,,,
1,서울경기,2008-01-20,0,0,수원,,,
1,서울경기,2008-01-19,0,,,,,
1,서울경기,2008-01-18,0,0,백령도,,,
1,서울경기,2008-01-17,0,,,,,
1,서울경기,2008-01-16,0,,,,,
1,서울경기,2008-01-15,0,,,,,
1,서울경기,2008-01-14,0,,,,,
1,서울경기,2008-01-13,0,,,,,
1,서울경기,2008-01-12,0,,,,,
1,서울경기,2008-01-11,5.8,11.5,이천,,,
1,서울경기,2008-01-10,0,,,,,
1,서울경기,2008-01-09,0,0.1,백령도,,,
1,서울경기,2008-01-08,0,,,,,
1,서울경기,2008-01-07,0,,,,,
1,서울경기,2008-01-06,0,,,,,
1,서울경기,2008-01-05,0,,,,,
1,서울경기,2008-01-04,0,,,,,
1,서울경기,2008-01-03,0,0,양평,,,
1,서울경기,2008-01-02,0,,,,,
1,서울경기,2008-01-01,0,0.1,백령도,,,
1,서울경기,2007-12-31,0,0.1,백령도,,,
1,서울경기,2007-12-30,0,1.1,백령도,,,
1,서울경기,2007-12-29,0.7,1.7,서울,,,
1,서울경기,2007-12-28,1.3,2,동두천,서울,,,
1,서울경기,2007-12-27,0.5,0.5,동두천,파주,백령도,인천,,,
1,서울경기,2007-12-26,0,,,,,
1,서울경기,2007-12-25,0,,,,,
1,서울경기,2007-12-24,0,,,,,
1,서울경기,2007-12-23,0,0,이천,,,
1,서울경기,2007-12-22,0,,,,,
1,서울경기,2007-12-21,0,,,,,
1,서울경기,2007-12-20,0.4,0.7,서울,,,
1,서울경기,2007-12-19,0,0.5,백령도,,,
1,서울경기,2007-12-18,0.2,0.5,백령도,,,
1,서울경기,2007-12-17,0.1,0.5,양평,,,
1,서울경기,2007-12-16,0,,,,,
1,서울경기,2007-12-15,1.2,2.1,서울,,,
1,서울경기,2007-12-14,0.9,5,동두천,,,
1,서울경기,2007-12-13,0,,,,,
1,서울경기,2007-12-12,0,0,백령도,,,
1,서울경기,2007-12-11,0.3,1,동두천,이천,,,
1,서울경기,2007-12-10,0.9,2,인천,,,
1,서울경기,2007-12-09,0,,,,,
1,서울경기,2007-12-08,0,,,,,
1,서울경기,2007-12-07,3.3,5.2,강화,,,
1,서울경기,2007-12-06,1.6,5,강화,,,
1,서울경기,2007-12-05,0,,,,,
1,서울경기,2007-12-04,0,0,백령도,,,
1,서울경기,2007-12-03,0,0,동두천,서울,인천,이천,,,
1,서울경기,2007-12-02,0,0,수원,이천,,,
1,서울경기,2007-12-01,0,0,백령도,수원,강화,,,
1,서울경기,2007-11-30,0,,,,,
1,서울경기,2007-11-29,0,,,,,
1,서울경기,2007-11-28,0,,,,,
1,서울경기,2007-11-27,0,,,,,
1,서울경기,2007-11-26,0.3,1.5,동두천,,,
1,서울경기,2007-11-25,0,,,,,
1,서울경기,2007-11-24,0,,,,,
1,서울경기,2007-11-23,22,46.5,수원,,,
1,서울경기,2007-11-22,0,,,,,
1,서울경기,2007-11-21,2.5,6.5,파주,,,
1,서울경기,2007-11-20,0.1,0.3,서울,,,
1,서울경기,2007-11-19,8.4,10.5,강화,,,
1,서울경기,2007-11-18,0,0,백령도,,,
1,서울경기,2007-11-17,0.5,2,서울,,,
1,서울경기,2007-11-16,0,,,,,
1,서울경기,2007-11-15,0.3,1,양평,,,
1,서울경기,2007-11-14,0,,,,,
1,서울경기,2007-11-13,0,,,,,
1,서울경기,2007-11-12,0,,,,,
1,서울경기,2007-11-11,0,,,,,
1,서울경기,2007-11-10,0.1,0.2,수원,,,
1,서울경기,2007-11-09,3.2,12,강화,,,
1,서울경기,2007-11-08,0,,,,,
1,서울경기,2007-11-07,0,,,,,
1,서울경기,2007-11-06,0,,,,,
1,서울경기,2007-11-05,0,,,,,
1,서울경기,2007-11-04,0,,,,,
1,서울경기,2007-11-03,0,,,,,
1,서울경기,2007-11-02,0,0,동두천,백령도,,,
1,서울경기,2007-11-01,0,0.4,백령도,,,
1,서울경기,2007-10-31,0,0,백령도,서울,수원,강화,0,백령도,서울,수원,강화,
1,서울경기,2007-10-30,0,,,,,
1,서울경기,2007-10-29,0,0,양평,0,양평,
1,서울경기,2007-10-28,12.3,22,서울,인천,19.5,인천,
1,서울경기,2007-10-27,0,,,,,
1,서울경기,2007-10-26,0.9,1.5,파주,수원,양평,이천,2,서울,
1,서울경기,2007-10-25,4.6,6.5,동두천,2.5,서울,
1,서울경기,2007-10-24,0,,,,,
1,서울경기,2007-10-23,0,,,,,
1,서울경기,2007-10-22,0,,,,,
1,서울경기,2007-10-21,0,,,,,
1,서울경기,2007-10-20,0,0,양평,0,양평,
1,서울경기,2007-10-19,12.1,21,인천,10,강화,
1,서울경기,2007-10-18,0,1.5,백령도,1.5,백령도,
1,서울경기,2007-10-17,0,0,양평,0,양평,
1,서울경기,2007-10-16,0,,,,,
1,서울경기,2007-10-15,0,,,,,
1,서울경기,2007-10-14,0,0,백령도,0,백령도,
1,서울경기,2007-10-13,0,,,,,
1,서울경기,2007-10-12,0,,,,,
1,서울경기,2007-10-11,0,0,서울,인천,양평,0,서울,인천,양평,
1,서울경기,2007-10-10,0,0.3,파주,0.3,파주,
1,서울경기,2007-10-09,0,,,,,
1,서울경기,2007-10-08,0,,,,,
1,서울경기,2007-10-07,0.6,4,백령도,2,백령도,
1,서울경기,2007-10-06,0,0.1,동두천,백령도,0.1,동두천,백령도,
1,서울경기,2007-10-05,0,0,동두천,파주,양평,0,동두천,파주,양평,
1,서울경기,2007-10-04,2.1,5,수원,3.5,동두천,양평,
1,서울경기,2007-10-03,1.8,6,파주,3.5,동두천,
1,서울경기,2007-10-02,0.1,0.2,인천,0.2,인천,
1,서울경기,2007-10-01,0.1,0.5,동두천,0.5,동두천,
1,서울경기,2007-09-30,1.1,3.5,수원,이천,1.5,수원,이천,
1,서울경기,2007-09-29,0.2,1,동두천,파주,백령도,0.5,동두천,파주,백령도,수원,
1,서울경기,2007-09-28,0.4,6,이천,6,이천,
1,서울경기,2007-09-27,20.5,57,파주,12.5,파주,
1,서울경기,2007-09-26,0,0.3,백령도,0.2,백령도,
1,서울경기,2007-09-25,0,0,이천,0,이천,
1,서울경기,2007-09-24,0.3,1.5,동두천,1,동두천,
1,서울경기,2007-09-23,1.5,6,백령도,1.9,백령도,
1,서울경기,2007-09-22,0.3,8,이천,2,이천,
1,서울경기,2007-09-21,2.8,6.5,서울,6,동두천,
1,서울경기,2007-09-20,21.9,80,백령도,25,백령도,
1,서울경기,2007-09-19,38.9,81.5,백령도,24.5,동두천,
1,서울경기,2007-09-18,32,142,백령도,28,백령도,
1,서울경기,2007-09-17,0.3,6.5,이천,4.5,이천,
1,서울경기,2007-09-16,3,10.5,이천,2,이천,
1,서울경기,2007-09-15,12.5,31,이천,19,이천,
1,서울경기,2007-09-14,42.9,85,이천,32,이천,
1,서울경기,2007-09-13,0,0.1,백령도,0.1,백령도,
1,서울경기,2007-09-12,0,,,,,
1,서울경기,2007-09-11,0,,,,,
1,서울경기,2007-09-10,0,,,,,
1,서울경기,2007-09-09,7.6,17,인천,17,인천,
1,서울경기,2007-09-08,0,0.5,양평,0.5,양평,
1,서울경기,2007-09-07,0,0.5,백령도,0.5,백령도,
1,서울경기,2007-09-06,18.8,37.5,이천,10.5,이천,
1,서울경기,2007-09-05,2,18,이천,3.5,이천,
1,서울경기,2007-09-04,0.3,5,이천,1.5,이천,
1,서울경기,2007-09-03,1,15.5,이천,4,이천,
1,서울경기,2007-09-02,1.8,19,이천,5.5,이천,
1,서울경기,2007-09-01,15.5,22,서울,6,인천,
1,서울경기,2007-08-31,0,,,,,
1,서울경기,2007-08-30,0,3,양평,2.5,양평,
1,서울경기,2007-08-29,20.3,81,수원,26,수원,
1,서울경기,2007-08-28,0,0,양평,이천,0,양평,이천,
1,서울경기,2007-08-27,8.8,26.5,이천,13,서울,
1,서울경기,2007-08-26,1.1,4.5,수원,4.5,수원,
1,서울경기,2007-08-25,0,0.5,동두천,0.5,동두천,
1,서울경기,2007-08-24,0,,,,,
1,서울경기,2007-08-23,0,0,양평,이천,0,양평,이천,
1,서울경기,2007-08-22,2.6,19,이천,9.5,서울,
1,서울경기,2007-08-21,0.5,6.5,양평,6.5,양평,
1,서울경기,2007-08-20,0.6,2.5,서울,1.5,서울,
1,서울경기,2007-08-19,0,0.5,백령도,0.5,백령도,
1,서울경기,2007-08-18,0,0.3,백령도,0.1,백령도,
1,서울경기,2007-08-17,0,0,백령도,0,백령도,
1,서울경기,2007-08-16,2.4,18.5,양평,18,양평,
1,서울경기,2007-08-15,10.5,27,인천,25,인천,
1,서울경기,2007-08-14,23.8,34.5,강화,16.5,인천,
1,서울경기,2007-08-13,15.1,38,강화,16,강화,
1,서울경기,2007-08-12,18.3,33,강화,20.5,강화,
1,서울경기,2007-08-11,0,7,백령도,4.5,백령도,
1,서울경기,2007-08-10,2,47,이천,23,동두천,이천,
1,서울경기,2007-08-09,20.6,91.5,동두천,38,백령도,
1,서울경기,2007-08-08,47.4,75.5,동두천,45,수원,
1,서울경기,2007-08-07,38.6,69.5,백령도,21.5,동두천,
1,서울경기,2007-08-06,0.3,17,양평,16.5,양평,
1,서울경기,2007-08-05,0.4,12,이천,9.5,이천,
1,서울경기,2007-08-04,41,87.5,이천,37,이천,
1,서울경기,2007-08-03,3,38.5,동두천,36,동두천,
1,서울경기,2007-08-02,2.5,26.5,동두천,11,동두천,
1,서울경기,2007-08-01,4.5,31.5,동두천,19,백령도,
1,서울경기,2007-07-31,0,,,,,
1,서울경기,2007-07-30,0,,,,,
1,서울경기,2007-07-29,3.1,24,파주,22,이천,
1,서울경기,2007-07-28,0,0.5,백령도,0.5,백령도,
1,서울경기,2007-07-27,0,0,강화,0,강화,
1,서울경기,2007-07-26,0,,,,,
1,서울경기,2007-07-25,0.6,2.5,양평,1.5,파주,양평,
1,서울경기,2007-07-24,15.5,40,이천,32,이천,
1,서울경기,2007-07-23,0,,,,,
1,서울경기,2007-07-22,0,,,,,
1,서울경기,2007-07-21,0.2,1,양평,1,양평,
1,서울경기,2007-07-20,0.1,0.5,양평,이천,0.5,양평,이천,
1,서울경기,2007-07-19,43.4,82,수원,32,수원,
1,서울경기,2007-07-18,0,22,백령도,15.5,백령도,
1,서울경기,2007-07-17,3.1,14.5,이천,9,이천,
1,서울경기,2007-07-16,42.1,68,강화,16.5,인천,
1,서울경기,2007-07-15,0,4.5,백령도,2.5,백령도,
1,서울경기,2007-07-14,0,0.1,수원,0.1,수원,
1,서울경기,2007-07-13,0,,,,,
1,서울경기,2007-07-12,0.1,19,양평,17.5,양평,
1,서울경기,2007-07-11,25.1,50.5,동두천,28,동두천,
1,서울경기,2007-07-10,5.4,16,백령도,5.5,인천,
1,서울경기,2007-07-09,2.1,4.5,인천,4.5,인천,
1,서울경기,2007-07-08,0,0,양평,0,양평,
1,서울경기,2007-07-07,0,0,서울,0,서울,
1,서울경기,2007-07-06,0,,,,,
1,서울경기,2007-07-05,0.1,1,양평,0.5,인천,양평,
1,서울경기,2007-07-04,21.3,37,수원,17,서울,
1,서울경기,2007-07-03,0.3,1,서울,1,서울,
1,서울경기,2007-07-02,58.3,76,서울,31,양평,
1,서울경기,2007-07-01,40.4,72.5,백령도,34,백령도,
1,서울경기,2007-06-30,0.7,1.5,강화,1.5,강화,
1,서울경기,2007-06-29,1.9,4,서울,6,수원,
1,서울경기,2007-06-28,25,30.5,수원,21.5,인천,
1,서울경기,2007-06-27,0,3,백령도,2.5,백령도,
1,서울경기,2007-06-26,0,,,,,
1,서울경기,2007-06-25,2.9,30,동두천,17.5,파주,
1,서울경기,2007-06-24,7.5,24.5,파주,14,파주,
1,서울경기,2007-06-23,1.1,3.5,수원,3,수원,
1,서울경기,2007-06-22,0.1,2,이천,1,이천,
1,서울경기,2007-06-21,17.4,27,수원,4.5,수원,이천,
1,서울경기,2007-06-20,0,0.5,백령도,0.5,백령도,
1,서울경기,2007-06-19,0,,,,,
1,서울경기,2007-06-18,0,,,,,
1,서울경기,2007-06-17,0,,,,,
1,서울경기,2007-06-16,0,,,,,
1,서울경기,2007-06-15,0,,,,,
1,서울경기,2007-06-14,0.9,2,동두천,수원,이천,1,동두천,수원,이천,
1,서울경기,2007-06-13,0,0,서울,인천,수원,강화,0,서울,인천,수원,강화,
1,서울경기,2007-06-12,0,,,,,
1,서울경기,2007-06-11,0,,,,,
1,서울경기,2007-06-10,0,,,,,
1,서울경기,2007-06-09,0,,,,,
1,서울경기,2007-06-08,0.9,8.5,파주,8.5,파주,
1,서울경기,2007-06-07,0.2,0.5,인천,0.4,인천,
1,서울경기,2007-06-06,0.2,6.5,백령도,5.5,백령도,
1,서울경기,2007-06-05,0,0,수원,0,수원,
1,서울경기,2007-06-04,0,,,,,
1,서울경기,2007-06-03,0,,,,,
1,서울경기,2007-06-02,0,,,,,
1,서울경기,2007-06-01,0,1,백령도,0.5,백령도,
1,서울경기,2007-05-31,0,,,,,
1,서울경기,2007-05-30,0,3,양평,2.5,양평,
1,서울경기,2007-05-29,1.8,13.5,파주,10,파주,
1,서울경기,2007-05-28,0,0.5,백령도,0.3,백령도,
1,서울경기,2007-05-27,0,,,,,
1,서울경기,2007-05-26,0,,,,,
1,서울경기,2007-05-25,1,2,동두천,1,파주,인천,양평,
1,서울경기,2007-05-24,55.3,75,백령도,19,강화,
1,서울경기,2007-05-23,0,0.4,백령도,0.3,백령도,
1,서울경기,2007-05-22,0,,,,,
1,서울경기,2007-05-21,0,,,,,
1,서울경기,2007-05-20,0,,,,,
1,서울경기,2007-05-19,1,3.5,수원,3.5,수원,
1,서울경기,2007-05-18,7.1,13,서울,8.5,서울,
1,서울경기,2007-05-17,9.1,15.5,강화,10.5,강화,
1,서울경기,2007-05-16,43.8,49.5,양평,16.5,인천,
1,서울경기,2007-05-15,0,,,,,
1,서울경기,2007-05-14,0.2,1,이천,1,이천,
1,서울경기,2007-05-13,0,,,,,
1,서울경기,2007-05-12,15.1,20,서울,7.5,이천,
1,서울경기,2007-05-11,0,5.5,백령도,4,백령도,
1,서울경기,2007-05-10,0,,,,,
1,서울경기,2007-05-09,5,15.5,이천,8.5,이천,
1,서울경기,2007-05-08,0,,,,,
1,서울경기,2007-05-07,0,,,,,
1,서울경기,2007-05-06,0.3,1,수원,1,수원,
1,서울경기,2007-05-05,0.1,1,이천,1,이천,
1,서울경기,2007-05-04,0,0,파주,강화,0,파주,강화,
1,서울경기,2007-05-03,0,0,파주,서울,강화,0,파주,서울,강화,
1,서울경기,2007-05-02,0,0,파주,0,파주,
1,서울경기,2007-05-01,7.3,13.5,이천,4,수원,
1,서울경기,2007-04-30,0.1,2.5,백령도,2,백령도,
1,서울경기,2007-04-29,0,,,,,
1,서울경기,2007-04-28,0,,,,,
